% Data generated on Sat Jan 16 19:02:08 GMT 2016
% by find-and-format
% produced by Daniel Playle (dan@dan.re)
%
@RELATION gdp

@ATTRIBUTE x1 NUMERIC
@ATTRIBUTE y1 NUMERIC
@ATTRIBUTE z1 NUMERIC
@ATTRIBUTE x2 NUMERIC
@ATTRIBUTE y2 NUMERIC
@ATTRIBUTE z2 NUMERIC
@ATTRIBUTE x3 NUMERIC
@ATTRIBUTE y3 NUMERIC
@ATTRIBUTE z3 NUMERIC
@ATTRIBUTE x4 NUMERIC
@ATTRIBUTE y4 NUMERIC
@ATTRIBUTE z4 NUMERIC
@ATTRIBUTE x5 NUMERIC
@ATTRIBUTE y5 NUMERIC
@ATTRIBUTE z5 NUMERIC
@ATTRIBUTE x6 NUMERIC
@ATTRIBUTE y6 NUMERIC
@ATTRIBUTE z6 NUMERIC
@ATTRIBUTE x7 NUMERIC
@ATTRIBUTE y7 NUMERIC
@ATTRIBUTE z7 NUMERIC
@ATTRIBUTE x8 NUMERIC
@ATTRIBUTE y8 NUMERIC
@ATTRIBUTE z8 NUMERIC
@ATTRIBUTE x9 NUMERIC
@ATTRIBUTE y9 NUMERIC
@ATTRIBUTE z9 NUMERIC
@ATTRIBUTE x10 NUMERIC
@ATTRIBUTE y10 NUMERIC
@ATTRIBUTE z10 NUMERIC
@ATTRIBUTE x11 NUMERIC
@ATTRIBUTE y11 NUMERIC
@ATTRIBUTE z11 NUMERIC
@ATTRIBUTE x12 NUMERIC
@ATTRIBUTE y12 NUMERIC
@ATTRIBUTE z12 NUMERIC
@ATTRIBUTE x13 NUMERIC
@ATTRIBUTE y13 NUMERIC
@ATTRIBUTE z13 NUMERIC
@ATTRIBUTE x14 NUMERIC
@ATTRIBUTE y14 NUMERIC
@ATTRIBUTE z14 NUMERIC
@ATTRIBUTE x15 NUMERIC
@ATTRIBUTE y15 NUMERIC
@ATTRIBUTE z15 NUMERIC
@ATTRIBUTE x16 NUMERIC
@ATTRIBUTE y16 NUMERIC
@ATTRIBUTE z16 NUMERIC
@ATTRIBUTE x17 NUMERIC
@ATTRIBUTE y17 NUMERIC
@ATTRIBUTE z17 NUMERIC
@ATTRIBUTE x18 NUMERIC
@ATTRIBUTE y18 NUMERIC
@ATTRIBUTE z18 NUMERIC
@ATTRIBUTE x19 NUMERIC
@ATTRIBUTE y19 NUMERIC
@ATTRIBUTE z19 NUMERIC
@ATTRIBUTE x20 NUMERIC
@ATTRIBUTE y20 NUMERIC
@ATTRIBUTE z20 NUMERIC
@ATTRIBUTE class {EX_PEAK,EX_TROU,NOT_EX}

@DATA
-0.5179,0.0958,0.7720,-0.5209,0.1300,0.7769,-0.5189,0.1446,0.7896,-0.5209,0.1603,0.7964,-0.5238,0.1642,0.7896,-0.5228,0.1495,0.7847,-0.5199,0.1378,0.7759,-0.5179,0.1143,0.7808,-0.5170,0.1124,0.7788,-0.5179,0.1241,0.7818,-0.5199,0.1290,0.7876,-0.5150,0.1280,0.7867,-0.5082,0.1085,0.7867,-0.4964,0.0880,0.7935,-0.4906,0.0596,0.7828,-0.4955,0.0577,0.7798,-0.4984,0.0420,0.7935,-0.4974,0.0567,0.7916,-0.4945,0.0704,0.7896,-0.4906,0.0567,0.7935,NOT_EX
-0.9684,-0.4906,0.7290,-1.0319,-0.5170,0.7779,-1.0095,-0.5091,0.6958,-0.9411,-0.4544,0.5365,-0.9010,-0.3626,0.4124,-0.9587,-0.2678,0.3909,-1.0837,-0.1857,0.4163,-1.2303,-0.1788,0.4134,-1.2782,-0.1857,0.3606,-1.2049,-0.1534,0.2541,-1.1140,-0.1065,0.0704,-1.1267,-0.0586,-0.0401,-1.3026,-0.0293,0.0850,-1.4404,-0.0215,0.1485,-1.3847,0.0147,0.0440,-1.2313,0.1046,-0.1476,-1.1385,0.1925,-0.3880,-0.9557,0.2824,-0.4055,-0.5482,0.2502,0.0059,-0.1710,0.3205,0.9997,NOT_EX
0.6577,-0.2433,0.6929,0.6235,-0.2443,0.6831,0.6078,-0.2326,0.6694,0.6098,-0.2306,0.6821,0.6225,-0.2336,0.7016,0.6567,-0.2209,0.7222,0.7124,-0.2081,0.7486,0.7652,-0.2042,0.8043,0.8179,-0.2130,0.8287,0.8697,-0.2424,0.8531,0.8648,-0.2629,0.9039,0.8052,-0.2267,0.9391,0.7339,-0.1691,0.9264,0.6733,-0.1143,0.9088,0.6293,-0.0586,0.8805,0.5922,-0.0362,0.8551,0.5707,-0.0342,0.8580,0.5707,-0.0371,0.8727,0.6069,-0.0518,0.8736,0.6596,-0.0547,0.9186,EX_PEAK
0.6958,-0.5912,0.3762,0.7056,-0.5394,0.4290,0.7329,-0.4603,0.5433,0.7857,-0.3508,0.6401,0.8502,-0.2863,0.7104,0.8775,-0.3606,0.6401,0.8775,-0.3840,0.5345,0.8091,-0.4525,0.4534,0.7300,-0.5082,0.3860,0.7016,-0.5072,0.3479,0.7280,-0.4378,0.4016,0.7837,-0.3596,0.4896,0.8473,-0.2756,0.5912,0.9108,-0.1759,0.8033,0.9460,-0.1603,0.8531,0.9626,-0.2140,0.8609,0.9450,-0.3508,0.7573,0.8727,-0.4329,0.6332,0.7564,-0.4955,0.5375,0.6059,-0.5023,0.4222,EX_PEAK
0.7329,-0.4681,0.7515,0.8043,-0.4398,0.7691,0.8316,-0.4417,0.7407,0.7701,-0.4886,0.7124,0.7202,-0.4818,0.6372,0.7241,-0.5091,0.5590,0.7183,-0.5551,0.4867,0.6860,-0.5326,0.4573,0.6342,-0.4622,0.4603,0.6186,-0.3010,0.5140,0.6420,-0.2033,0.5981,0.7085,-0.1544,0.7300,0.7974,-0.1290,0.8482,0.9049,-0.1397,0.9254,0.9831,-0.1867,0.9743,1.0232,-0.2218,0.9762,0.9772,-0.2463,0.8473,0.9284,-0.2658,0.7808,0.8521,-0.2775,0.6743,0.7359,-0.2932,0.5512,EX_PEAK
0.7661,-0.4095,0.7290,0.8531,-0.3880,0.8551,0.9342,-0.4310,0.9235,0.9987,-0.6518,0.8346,0.9059,-0.7016,0.6811,0.7759,-0.7261,0.5599,0.6440,-0.6244,0.4456,0.4935,-0.4974,0.4300,0.4388,-0.3293,0.5023,0.5267,-0.1935,0.5570,0.5981,-0.1769,0.6850,0.6997,-0.1906,0.7828,0.8336,-0.2404,0.8815,0.9342,-0.3274,0.9205,0.9547,-0.4280,0.9127,0.9596,-0.5560,0.7916,0.9196,-0.6254,0.5961,0.8101,-0.5854,0.5013,0.6069,-0.5033,0.4495,0.4505,-0.3176,0.3977,EX_PEAK
0.5248,-0.1349,0.8091,0.5580,-0.1231,0.8648,0.6284,-0.2560,0.8600,0.7525,-0.4671,0.7241,0.8404,-0.6987,0.4700,0.8160,-0.7916,0.2345,0.7388,-0.6743,0.2072,0.6176,-0.5502,0.3108,0.5472,-0.4349,0.4476,0.5873,-0.2922,0.5854,0.7026,-0.1642,0.7749,0.8316,-0.0508,0.9958,0.9401,-0.0303,1.1092,1.0232,-0.0733,1.1199,1.0534,-0.2169,1.0505,1.0525,-0.3645,0.8785,0.9811,-0.4603,0.6645,0.8258,-0.4632,0.5140,0.6293,-0.3450,0.4691,0.4202,-0.2003,0.4886,EX_PEAK
0.7691,-0.6274,0.6127,0.6801,-0.6997,0.5443,0.5375,-0.7192,0.5541,0.4564,-0.6186,0.5795,0.4554,-0.5121,0.5658,0.4710,-0.4925,0.5541,0.5042,-0.4593,0.5873,0.5512,-0.4368,0.6635,0.6342,-0.4192,0.7564,0.7349,-0.4603,0.8072,0.8482,-0.5609,0.7984,0.9078,-0.6723,0.7271,0.8834,-0.7202,0.6274,0.7906,-0.6831,0.5717,0.6919,-0.6088,0.6020,0.6235,-0.5023,0.6430,0.6108,-0.3880,0.6909,0.6362,-0.3068,0.7398,0.6714,-0.2511,0.7710,0.6801,-0.2433,0.7828,EX_PEAK
0.6293,-0.3498,0.7573,0.5854,-0.3127,0.7310,0.5629,-0.2726,0.6772,0.5365,-0.2951,0.6577,0.5130,-0.3000,0.6714,0.5042,-0.2609,0.6733,0.5091,-0.1994,0.7349,0.5902,-0.2433,0.7525,0.6420,-0.3469,0.7476,0.6704,-0.4329,0.7104,0.6753,-0.4759,0.6420,0.6577,-0.4847,0.5912,0.6264,-0.4661,0.5746,0.5658,-0.4398,0.5766,0.5052,-0.3323,0.6039,0.4798,-0.2111,0.6616,0.4955,-0.1564,0.7378,0.5521,-0.1407,0.7906,0.6274,-0.1524,0.7945,0.6762,-0.1984,0.7632,EX_PEAK
0.4876,-0.6567,0.4339,0.5775,-0.5902,0.4857,0.6186,-0.5238,0.5951,0.5942,-0.4476,0.7095,0.6235,-0.3655,0.7603,0.6909,-0.3733,0.7779,0.7652,-0.4710,0.7945,0.8062,-0.5541,0.7525,0.8297,-0.6029,0.7583,0.8101,-0.6567,0.7036,0.7622,-0.6225,0.7124,0.7290,-0.5492,0.6841,0.7261,-0.4544,0.6919,0.6968,-0.3674,0.7261,0.6714,-0.2599,0.8072,0.6753,-0.2179,0.8678,0.7056,-0.2218,0.9108,0.7476,-0.2912,0.8951,0.7398,-0.4417,0.7652,0.7192,-0.5707,0.6020,EX_PEAK
0.7056,-0.3840,0.8619,0.7779,-0.4173,0.8473,0.7573,-0.4974,0.7701,0.6821,-0.5072,0.7437,0.6352,-0.4173,0.7573,0.6401,-0.3880,0.7495,0.6626,-0.4085,0.7163,0.6665,-0.4476,0.6850,0.6352,-0.3889,0.6772,0.6235,-0.1700,0.7622,0.6577,-0.1554,0.8023,0.6782,-0.2091,0.8297,0.7095,-0.2472,0.8336,0.7359,-0.2658,0.8082,0.7652,-0.3137,0.7642,0.7652,-0.3880,0.7046,0.7192,-0.4661,0.6440,0.6567,-0.4945,0.5727,0.6626,-0.4896,0.5560,0.7007,-0.4544,0.5971,EX_PEAK
0.7564,-0.4779,0.5834,0.7847,-0.6186,0.4358,0.6616,-0.6323,0.3762,0.5590,-0.4818,0.3489,0.4544,-0.3762,0.4261,0.4867,-0.1515,0.6039,0.6205,0.0293,0.7867,0.7603,0.0645,1.0241,0.8854,-0.0792,1.0681,1.0310,-0.2873,0.9626,1.1316,-0.5736,0.6948,1.0622,-0.7075,0.2424,0.7427,-0.6391,0.0068,0.3909,-0.4495,0.2893,0.3450,-0.2726,0.4222,0.6332,-0.2248,0.6049,0.9792,-0.1661,1.0437,1.1346,-0.1007,1.2450,1.0857,-0.0665,1.2919,0.9958,-0.0537,1.2440,EX_PEAK
0.2599,-0.5639,0.3821,0.2619,-0.5267,0.3606,0.3635,-0.5062,0.4300,0.5736,-0.5267,0.5560,0.7828,-0.6157,0.6919,0.9342,-0.7583,0.7974,0.9890,-0.9127,0.8951,0.8756,-0.9293,0.8101,0.7124,-0.8306,0.7231,0.6616,-0.6948,0.6968,0.6586,-0.5990,0.6674,0.6157,-0.5492,0.6352,0.6098,-0.5287,0.5971,0.5639,-0.5512,0.5599,0.5902,-0.5609,0.5805,0.6342,-0.5883,0.6029,0.6714,-0.5814,0.6293,0.6626,-0.5189,0.6538,0.6274,-0.4427,0.6987,0.6303,-0.3840,0.7613,EX_PEAK
0.6401,-0.7251,0.6518,0.6938,-0.7818,0.6117,0.7271,-0.8179,0.5404,0.6714,-0.7828,0.5209,0.5883,-0.6938,0.5814,0.5551,-0.5345,0.6244,0.5551,-0.4065,0.6870,0.5697,-0.3430,0.7808,0.6186,-0.3538,0.8795,0.7134,-0.3938,0.9401,0.8326,-0.4280,0.9684,0.9284,-0.4788,0.9567,0.9704,-0.5375,0.8609,0.9420,-0.5707,0.6841,0.8218,-0.5785,0.5404,0.6469,-0.5863,0.5531,0.4652,-0.5306,0.6098,0.3469,-0.2971,0.5961,0.3283,-0.1974,0.6479,0.3596,-0.0919,0.6782,EX_PEAK
0.3753,-0.0528,0.7153,0.4505,-0.1007,0.7867,0.6117,-0.1925,0.8316,0.7554,-0.3469,0.8355,0.7495,-0.4827,0.7476,0.6841,-0.5404,0.6684,0.6176,-0.5834,0.6069,0.5863,-0.5629,0.5883,0.5746,-0.4984,0.5990,0.6029,-0.4183,0.6342,0.6704,-0.3362,0.6782,0.7398,-0.2893,0.7593,0.8287,-0.2551,0.8951,0.8639,-0.1867,1.0808,0.7916,-0.1476,1.1736,0.6997,-0.1124,1.0906,0.6274,-0.1251,0.9547,0.5756,-0.1837,0.8863,0.5443,-0.2013,0.8775,0.5297,-0.1495,0.9020,EX_PEAK
0.7280,-0.4104,0.9000,0.7339,-0.5424,0.8013,0.7476,-0.6528,0.5609,0.7192,-0.7554,0.3518,0.5472,-0.6782,0.2619,0.3928,-0.4476,0.2209,0.3459,-0.3244,0.3196,0.4564,-0.2922,0.4349,0.6538,-0.2726,0.6010,0.7955,-0.2121,0.8531,0.8492,-0.1661,1.0398,0.8795,-0.1681,1.1355,0.9147,-0.3313,1.1072,0.9215,-0.6078,0.9069,0.8912,-0.7857,0.5560,0.7642,-0.7153,0.2052,0.5629,-0.4466,0.1857,0.3538,-0.1388,0.3948,0.3078,-0.0635,0.5287,0.5082,-0.1309,0.6215,EX_PEAK
0.7505,-0.5981,0.7075,0.6332,-0.5111,0.7290,0.6205,-0.4798,0.7163,0.6977,-0.5326,0.7319,0.7769,-0.6499,0.6235,0.7691,-0.7114,0.4730,0.6606,-0.6733,0.3606,0.5189,-0.5453,0.3313,0.4564,-0.4192,0.4290,0.5785,-0.4007,0.5209,0.7036,-0.3977,0.6987,0.7486,-0.3635,0.8160,0.7710,-0.3420,0.9157,0.8003,-0.3450,0.9958,0.8218,-0.3528,1.0105,0.8394,-0.3733,0.9684,0.8199,-0.4613,0.8140,0.7407,-0.5551,0.5717,0.5961,-0.5951,0.3889,0.4368,-0.5121,0.3215,EX_PEAK
